%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
361599265415,0,361599265415,camera_init,body,-0.0030059949341584855,-0.005959768831779174,0.012023804576401155,-0.0005037755709683679,0.0007907546133987412,0.00014386080350434443,0.9999995501105918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361699507625,1,361699507625,camera_init,body,-0.00784400056004402,0.010319318641674841,0.015894252667419118,-0.0010321527769944657,0.0007377076172014256,-0.001309557223294016,0.9999983377526168,1.5851144841150244e-08,-4.017597194232699e-10,4.119681704768067e-09,-1.7715840781667123e-09,2.5107308676552975e-08,-5.020592010272079e-09,-4.017595182829881e-10,9.405986212129847e-09,-1.991920831945765e-09,-3.512833318675135e-08,1.5097506844299706e-08,6.017353802669108e-08,4.11968135191447e-09,-1.991921528708609e-09,1.8917953203967386e-08,1.2456721875026867e-08,-1.1319245253409681e-07,-1.4440320783083083e-08,-1.771585998214221e-09,-3.512833171570584e-08,1.2456723176232105e-08,1.8153329595094192e-07,-1.0666320271984841e-07,-2.233221392904908e-07,2.510730376381609e-08,1.5097506729157436e-08,-1.1319239974385935e-07,-1.0666320336426202e-07,8.84034096815256e-07,1.0038809164009181e-07,-5.020591439331215e-09,6.017354526786055e-08,-1.4440312026326667e-08,-2.2332213576276797e-07,1.0038809090584977e-07,4.5831191353151723e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361799224894,2,361799224894,camera_init,body,-0.006336830496267003,0.007741002698784489,0.012802248073482726,-0.0007303718185241478,0.0002736932451913581,-0.0004024512185930244,0.9999996148409416,1.5270152513334814e-08,4.0091190262724195e-10,5.450548288678422e-09,-4.017231808827954e-09,1.596859453341962e-08,3.4322567074361664e-09,4.009119026046555e-10,1.0974204134411001e-08,-8.693775865466293e-10,-4.182268997793956e-08,1.0601527581454481e-08,6.857347383950944e-08,5.450548288473303e-09,-8.693775865918907e-10,1.700134378114851e-08,6.500402554003064e-09,-9.338934850653654e-08,-6.217022253139705e-09,-4.0172318092732025e-09,-4.1822689979414615e-08,6.500402554558466e-09,2.0523194660913846e-07,-7.492221297126128e-08,-2.6219880695557526e-07,1.5968594532539234e-08,1.0601527581820965e-08,-9.338934851301547e-08,-7.492221296991243e-08,7.061894218146625e-07,7.51477980955986e-08,3.432256707633118e-09,6.857347384385583e-08,-6.217022252923203e-09,-2.621988069499314e-07,7.514779809413894e-08,5.12731614908668e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361898023217,3,361898023217,camera_init,body,-0.006211900358029901,0.0035237253635137366,0.01568239241833958,-0.001357461569235916,0.000566506629300467,-0.0008505137036531592,0.9999985564963418,1.7198532887365047e-08,7.544413649128777e-10,5.510390401603223e-09,-5.8700844215529595e-09,2.3166013769776877e-08,4.7277027344447955e-09,7.544413646639287e-10,8.991743337237327e-09,-5.15388533642844e-10,-3.404391114840341e-08,8.817811637482736e-09,5.5865299545382575e-08,5.5103904013836545e-09,-5.153885338378551e-10,1.6723444462804515e-08,3.4910855803683542e-09,-9.317490773174911e-08,-4.518708634749957e-09,-5.870084420752381e-09,-3.4043911151821396e-08,3.4910855790212658e-09,1.7648598420627931e-07,-6.043600317029045e-08,-2.114068463239493e-07,2.3166013769119685e-08,8.817811640156675e-09,-9.317490772922855e-08,-6.043600318298377e-08,7.488076087638543e-07,6.439129863426204e-08,4.727702732640678e-09,5.586529954317134e-08,-4.518708633862533e-09,-2.1140684628741125e-07,6.439129861848308e-08,4.2366354440202107e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361996496537,4,361996496537,camera_init,body,-0.006606332365537097,-0.009268945998601192,0.021275050193542443,-0.00082147347566483,0.000835886536636381,0.0001290161094552313,0.9999993049146939,1.6790424655762303e-08,2.083542681269037e-10,6.381622510697903e-09,-3.4214835922984704e-09,1.4649898408853158e-08,3.296517439820486e-09,2.0835426808924588e-10,8.718220355941075e-09,-5.361709922726639e-10,-3.2383176526916706e-08,6.8681129369821155e-09,5.4449684282093384e-08,6.3816225107056115e-09,-5.36170992456431e-10,1.4114022615239672e-08,3.1914813396874308e-09,-7.114472022684861e-08,-3.4726109518170478e-09,-3.4214835922017365e-09,-3.2383176526198846e-08,3.1914813391672227e-09,1.6680036480552906e-07,-4.874522734497297e-08,-2.0381646512283203e-07,1.4649898409313415e-08,6.86811293838612e-09,-7.114472022711988e-08,-4.874522735060227e-08,5.558930419736412e-07,5.121964312884748e-08,3.2965174395051734e-09,5.444968428219318e-08,-3.472610950440194e-09,-2.0381646512388468e-07,5.1219643118369076e-08,4.22013413761925e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362095147034,5,362095147034,camera_init,body,-0.007164959448063714,-0.01673534266972971,0.023950534135177882,-0.00343610247538406,0.0009727458064207466,-0.0011475314693888822,0.9999929650437059,1.468596055438046e-08,-5.171049549000285e-10,5.579927475854512e-09,-2.8539662244890305e-10,1.1803154388192387e-08,-3.4595767580718823e-09,-5.171049548803881e-10,8.326873774233809e-09,-1.1736788751250797e-09,-3.133565587596863e-08,8.376058602624795e-09,4.976742478277374e-08,5.5799274757779954e-09,-1.1736788751270633e-09,1.350595828862708e-08,6.44196946064927e-09,-6.955173234495727e-08,-7.652087109760272e-09,-2.8539662269141917e-10,-3.1335655874780876e-08,6.4419694608849475e-09,1.6142643830487112e-07,-5.684077931519833e-08,-1.8821993676141915e-07,1.1803154388389745e-08,8.376058602984524e-09,-6.955173234470153e-08,-5.684077931636823e-08,5.285593011021068e-07,5.420929496630755e-08,-3.4595767579040383e-09,4.9767424783435465e-08,-7.652087109701494e-09,-1.8821993676441024e-07,5.420929496543901e-08,3.831280608704868e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362199159715,6,362199159715,camera_init,body,-0.009701515767555768,-0.022186728270933726,0.029460512801896165,-0.002690762209481288,0.0013025605606662456,-0.000625378272849801,0.9999953360074906,1.7026149682357772e-08,-7.554637446771723e-10,7.504124797560986e-09,9.887900794785038e-10,7.760738127705822e-09,-7.2160595427518e-09,-7.554637446749634e-10,9.458757577891482e-09,-1.6541823508071406e-09,-3.587929265417636e-08,1.1458257864646207e-08,5.863000643480904e-08,7.504124797404334e-09,-1.654182350769338e-09,1.6341650158699513e-08,1.0170359810062371e-08,-8.305890183502604e-08,-1.1077174599431633e-08,9.887900793639835e-10,-3.587929265403967e-08,1.017035981051609e-08,1.8542124832342805e-07,-7.980061068399333e-08,-2.238829067934135e-07,7.760738128823376e-09,1.1458257864682009e-08,-8.30589018373788e-08,-7.9800610684909e-08,6.194244742885295e-07,6.841434952265424e-08,-7.216059542728427e-09,5.863000643443936e-08,-1.1077174599631653e-08,-2.2388290679263636e-07,6.841434952200605e-08,4.4470273330771756e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362299315485,7,362299315485,camera_init,body,-0.00959853391881192,-0.02681248856898115,0.03663039536835768,-0.0032191993919122837,0.0012169415472983226,-0.0005833940553279421,0.9999939077114034,1.7507835811742998e-08,-1.1105092872571653e-09,6.651483532325336e-09,1.4527845348449132e-09,1.4318386154601731e-08,-7.650260176411655e-09,-1.11050928729471e-09,7.847582639627796e-09,-1.318419135037265e-09,-2.9601651460684657e-08,8.35689353420049e-09,4.906649757844317e-08,6.651483532148724e-09,-1.3184191350489712e-09,1.3903092930408708e-08,9.32788661441794e-09,-6.741602416223843e-08,-9.911071527797332e-09,1.4527845351544721e-09,-2.9601651460819335e-08,9.32788661403426e-09,1.5861089603313718e-07,-7.409481027718092e-08,-1.8680145569173087e-07,1.4318386152365352e-08,8.356893534330577e-09,-6.741602416055527e-08,-7.409481027798401e-08,5.171396419194714e-07,6.251132707705074e-08,-7.65026017654505e-09,4.906649757805189e-08,-9.911071527576034e-09,-1.8680145569049315e-07,6.25113270758007e-08,3.8926677342707304e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362399172883,8,362399172883,camera_init,body,-0.003179063215454126,-0.027488896066470647,0.03123473799168798,-0.002994524015482847,0.0007846162283403928,-0.00029952215521949767,0.9999951637331926,1.6465943757143682e-08,-1.3972466013097529e-09,5.5432842509622385e-09,7.516778673572553e-10,1.4987368857673572e-08,-1.0152873632356527e-08,-1.3972466013072374e-09,8.887224047936411e-09,-1.873015118933419e-09,-3.2504260464616313e-08,1.1649683029735419e-08,5.634641561265896e-08,5.543284251014979e-09,-1.8730151189961386e-09,1.3864497683726954e-08,9.94258501913448e-09,-7.211412117540711e-08,-1.1813599685965546e-08,7.516778675506115e-10,-3.250426046520458e-08,9.942585018814683e-09,1.6996112354738283e-07,-8.252493027724237e-08,-2.0559176722958503e-07,1.4987368857241162e-08,1.1649683029710117e-08,-7.211412117579033e-08,-8.25249302782149e-08,5.520890270872047e-07,6.907234784120756e-08,-1.0152873632454869e-08,5.634641561223687e-08,-1.1813599685683527e-08,-2.055917672279996e-07,6.907234783936109e-08,4.3632334241834103e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362498574025,9,362498574025,camera_init,body,-0.002937215266021902,-0.024433415105886574,0.03257220304611139,-0.0032561696886174237,0.0010614908880905347,-0.00037030317463352644,0.9999940667182046,1.8195137199874926e-08,-5.478524925703534e-10,8.022239163837547e-09,-1.758767956804237e-09,9.209929724033462e-09,-7.072967011343977e-09,-5.478524925906783e-10,1.0088603681027587e-08,-2.010749726409713e-09,-3.859630453850689e-08,1.541183368569679e-08,6.081905900846846e-08,8.022239163871078e-09,-2.0107497264865153e-09,1.691303789330505e-08,1.0476220441800568e-08,-8.193638426840913e-08,-1.4397451461736673e-08,-1.7587679565307056e-09,-3.859630453875666e-08,1.0476220441329624e-08,2.0077302267929397e-07,-9.707206716463773e-08,-2.3393392542643797e-07,9.20992972244591e-09,1.541183368629787e-08,-8.193638426578035e-08,-9.707206716535368e-08,6.012492040231238e-07,9.673994910166527e-08,-7.072967011457055e-09,6.081905900803256e-08,-1.4397451461717208e-08,-2.3393392542503486e-07,9.673994910018583e-08,4.54316965084139e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
